DCA License Number,License Type,License Expiration Date,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough,Borough Code
1100843-DCA,Business,03/31/2025,LIVINGSTON STREET PARKING LLC,,111,LIVINGSTON ST,,BROOKLYN,NY,11201,212-686-9800,Brooklyn,3
2083093-DCA,Business,03/31/2025,ISABEL PARKING LLC,,951,RIVER AVE,,BRONX,NY,10452,6465840409,Bronx,2
2114494-DCA,Business,03/31/2025,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",,555,WAVERLY AVE,,BROOKLYN,NY,11238,7184072575,Brooklyn,3
2083950-DCA,Business,03/31/2025,PARK LANE HOTEL GARAGE LLC,,36-38,CENTRAL PARK S,,NEW YORK,NY,10019,6465840409,Manhattan,1
2106439-DCA,Business,03/31/2025,BK PARKING GROUP INC,,351,E 51ST ST,,NEW YORK,NY,10022,9173277488,Manhattan,1
1151780-DCA,Business,03/31/2025,"BROOK PARKING GARAGE, INC.",,420,E 167TH ST,,BRONX,NY,10456,7185888328,Bronx,2
2107942-DCA,Business,03/31/2025,615 GARAGE CORPORATION,,800,5TH AVE,,NEW YORK,NY,10065,2126168900,Manhattan,1
0968559-DCA,Business,03/31/2025,EFFICIENT PARKING LLC,,170,W 23RD ST,,NEW YORK,NY,10011,212-686-9800,Manhattan,1
2103464-DCA,Business,03/31/2025,XTELL PARKING LLC,XTELL PARKING,17802,HILLSIDE AVE,,JAMAICA,NY,11432,917-592-4762,Queens,4
2084415-DCA,Business,03/31/2025,20166 PARKING LLC,,202,E 67TH ST,,NEW YORK,NY,10065,212-794-0111,Manhattan,1
2081153-DCA,Business,03/31/2025,200 EAST END AVENUE PARKING CORP,,200,E END AVE,,NEW YORK,NY,10128,2127367171,Manhattan,1
2078866-DCA,Business,03/31/2025,LM BONNEVILLE PARKING LLC,,329,E 22ND ST,,NEW YORK,NY,10010,2127143571,Manhattan,1
2092450-DCA,Business,03/31/2025,VANCITY PARKING INC,,355,E 72ND ST,,NEW YORK,NY,10021,6463689834,Manhattan,1
2110506-DCA,Business,09/07/2023,TAUPE CAR PARK LLC,,2121,31ST ST,,ASTORIA,NY,11105,2129966363,Queens,4
2106435-DCA,Business,03/31/2025,7 VANDAM STREET PARKING CORP.,,14,CHARLTON ST,,NEW YORK,NY,10014,2127367171,Manhattan,1
2079557-DCA,Business,03/31/2025,PARK PLACE GARAGE LLC,,99,CHURCH ST,,NEW YORK,NY,10007,6465840409,Manhattan,1
1340052-DCA,Business,03/31/2025,NYULMC E GARAGE CORP.,,333,E 38TH ST,,NEW YORK,NY,10016,2127367171,Manhattan,1
2104915-DCA,Business,03/31/2025,MBA ONE PARKING CORP,,12,ECKFORD ST,,BROOKLYN,NY,11222,7188642992,Brooklyn,3
1133687-DCA,Business,03/31/2025,SAWYER PARKING LLC,,150,W 20TH ST,,NEW YORK,NY,10011,2122428310,Manhattan,1
2051094-DCA,Business,03/31/2025,LINC GARAGE LLC,,20,N 5TH ST,,BROOKLYN,NY,11249,646-584-0409,Brooklyn,3
2108505-DCA,Business,03/31/2025,MANHATTAN PREMIUM PARKING LLC,,1420,YORK AVE,,NEW YORK,NY,10021,9172614880,Manhattan,1
1250775-DCA,Business,03/31/2025,JENUWEN CAR PARK INC.,,590,FLATBUSH AVE,,BROOKLYN,NY,11225,2122216111,Brooklyn,3
1423764-DCA,Business,03/31/2025,SAMO PARKING LLC,,401,E 74TH ST,,NEW YORK,NY,10021,2127143571,Manhattan,1
0831034-DCA,Business,03/31/2023,"3223 JOHNSON SERVICES, INC.",,3223,JOHNSON AVE,,BRONX,NY,10463,718-543-5219,Bronx,2
1182377-DCA,Business,03/31/2025,PRONTO PARKING CORP,,169,E 65TH ST,,NEW YORK,NY,10065,2124903460,Manhattan,1
2095900-DCA,Business,03/31/2025,ADRIANA PARKING CORP,,535,E 75TH ST,,NEW YORK,NY,10021,9172146019,Manhattan,1
1379517-DCA,Business,03/31/2025,ENTERPRISE ANN PARKING LLC,,57,ANN ST,,NEW YORK,NY,10038,2127143571,Manhattan,1
2084552-DCA,Business,07/12/2022,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",,555,WAVERLY AVE,,BROOKLYN,NY,11238,7104042575,Brooklyn,3
2107827-DCA,Business,03/07/2023,PARKING SYSTEMS PLUS INC,,4025,82ND ST,,ELMHURST,NY,11373,8009441424,Queens,4
2103596-DCA,Business,03/31/2025,J P PARKING II CORP,,4501,BROADWAY,,NEW YORK,NY,10040,2018000358,Manhattan,1
2006828-DCA,Business,03/31/2025,QUIK PARK MORTON LLC,,1,MORTON SQ,,NEW YORK,NY,10014,2126869800,Manhattan,1
1420682-DCA,Business,03/31/2025,QUEENS WEST PARKING LLC,,476,47TH AVE,,LONG ISLAND CITY,NY,11109,2127143571,Queens,4
2102857-DCA,Business,03/31/2025,900 PARK GARAGE LLC,,900,PARK AVE,,NEW YORK,NY,10075,6465840409,Manhattan,1
2103698-DCA,Business,03/31/2025,340 EAST 94TH STREET PARKING CORP,,340,E 94TH ST,,NEW YORK,NY,10128,2127367171,Manhattan,1
2094609-DCA,Business,03/31/2025,200 CHAMBERS STREET GARAGE LLC,,200,CHAMBERS ST,,NEW YORK,NY,10007,6465840409 9-642,Manhattan,1
1148653-DCA,Business,03/31/2025,UPTOWN PARKING CORP.,,1721-1735,AMSTERDAM AVE,,NEW YORK,NY,10031,2124903460,Manhattan,1
2078121-DCA,Business,03/31/2025,GM PARK GROUP INC.,,116,NOSTRAND AVE,,BROOKLYN,NY,11205,6466100315,Brooklyn,3
2114503-DCA,Business,03/31/2025,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",,14474,NORTHERN BLVD,,FLUSHING,NY,11354,7184072575,Queens,4
2106836-DCA,Business,07/26/2023,325 FIFTH CAR PARK LLC,,325,5TH AVE,,NEW YORK,NY,10016,212-725-4102,Manhattan,1
2103454-DCA,Business,03/31/2025,456 PARKING LLC,XTELL PARKING,456,GRAND ST,,BROOKLYN,NY,11211,917-592-4762,Brooklyn,3
1231157-DCA,Business,03/31/2025,MURRAY PARK GARAGE CO. LLC,,120,E 34TH ST,,NEW YORK,NY,10016,2122139600,Manhattan,1
2001479-DCA,Business,03/31/2025,ENTERPRISE 230 PARKING LLC,,230,E 30TH ST,,NEW YORK,NY,10016,2126863330,Manhattan,1
2088972-DCA,Business,03/31/2025,MORRIS AVENUE PARKING LLC,,655,MORRIS AVE,,BRONX,NY,10451,6465027200,Bronx,2
2105592-DCA,Business,01/31/2023,786 PARKING 1 CORP,,250,E 144TH ST,,BRONX,NY,10451,7186180276,Bronx,2
2045008-DCA,Business,03/31/2025,155 EAST 55TH STREET PARKING CORP,,155,E 55TH ST,,NEW YORK,NY,10022,2127367171,Manhattan,1
2064021-DCA,Business,03/31/2023,SUPER ELITE PARKING INC,,257,E 187TH ST,,BRONX,NY,10458,9174705093,Bronx,2
2105962-DCA,Business,03/31/2025,315 WEST 33RD STREET GARAGE LLC,,312,W 34TH ST,,NEW YORK,NY,10001,646-584-0409,Manhattan,1
2104452-DCA,Business,03/31/2025,155 WEST 21ST STREET PARKING CORP,,159,W 21ST ST,,NEW YORK,NY,10011,2127367171,Manhattan,1
2070361-DCA,Business,03/31/2023,KAPPA PARKING INC,,144,E 17TH ST,,NEW YORK,NY,10003,6468385122,Manhattan,1
1303884-DCA,Business,03/31/2025,D'ALMONTE ENTERPRISES PARKING GARAGE INC.,,2080,JEROME AVE,,BRONX,NY,10453,3478620100,Bronx,2
2082619-DCA,Business,03/31/2023,SUPER ELITE PARKING INC,,331,E 132ND ST,,BRONX,NY,10454,9174705093,Bronx,2
2096441-DCA,Business,03/31/2025,TENG RUI PARKING LOT INC,,741,61ST ST,,BROOKLYN,NY,11220,,Brooklyn,3
2109569-DCA,Business,03/31/2025,60 EAST PARKING CORP,,60,E 12TH ST,,NEW YORK,NY,10003,9176643792,Manhattan,1
1205940-DCA,Business,03/31/2023,"IMPERIAL PARKING (U.S.), INC",,60,E 12TH ST,,NEW YORK,NY,10003,2129378660,Manhattan,1
2083091-DCA,Business,03/31/2025,ISABEL PARKING LLC,,71,E 153RD ST,,BRONX,NY,10451,6465840409,Bronx,2
1153766-DCA,Business,03/31/2025,MPC PARKING LLC,,1104,2ND AVE,,NEW YORK,NY,10022,2126869800,Manhattan,1
2082681-DCA,Business,03/31/2025,ABM INDUSTRY GROUPS LLC,ABM PARKING SERVICES,866,UNITED NATIONS PLZ,,NEW YORK,NY,10017,9145255897,Manhattan,1
2083101-DCA,Business,03/31/2025,ISABEL PARKING LLC,,20,E 161ST ST,,BRONX,NY,10451,6465840409,Bronx,2
1205557-DCA,Business,03/31/2025,DEB PARKING LLC,,300,W 135TH ST,,NEW YORK,NY,10030,2127143571,Manhattan,1
2085989-DCA,Business,03/31/2025,CATON PARKING LLC,,33,CATON PL,,BROOKLYN,NY,11218,7329058338,Brooklyn,3
2108625-DCA,Business,03/31/2025,180 MYRTLE AVENUE GARAGE LLC,,180,MYRTLE AVE,,BROOKLYN,NY,11201,6465840409,Brooklyn,3
1464995-DCA,Business,03/31/2025,ENTERPRISE 24TH PARKING LLC,,214,E 24TH ST,,NEW YORK,NY,10010,2125643199,Manhattan,1
2078124-DCA,Business,03/31/2025,GM PARK GROUP INC.,,110,BROADWAY,,BROOKLYN,NY,11249,6466100315,Brooklyn,3
1181008-DCA,Business,03/31/2025,"POST OFFICE GARAGE, LLC",MEYERS PARKING,340,W 31ST ST,,NEW YORK,NY,10001,2125025490,Manhattan,1
2045155-DCA,Business,03/31/2025,170 PARK ROW PARKING CORP,,170,PARK ROW,,NEW YORK,NY,10038,2127367171,Manhattan,1
2044110-DCA,Business,03/31/2025,340 EAST 74TH STREET PARKING CORP,,340,E 74TH ST,,NEW YORK,NY,10021,2127367171,Manhattan,1
1465250-DCA,Business,02/28/2025,SECURE GARAGE DOOR LLC,,10126,98TH ST,,OZONE PARK,NY,11416,7188489477,Queens,4
0800489-DCA,Business,03/31/2025,"MUSS, HYMAN - ET AL",C E TOWERS CO,11835,QUEENS BLVD,,FOREST HILLS,NY,11375,7182633800,Queens,4
2103676-DCA,Business,03/31/2025,"D&J UNION PLAZA PARKING, LLC",,3819,UNION ST,,FLUSHING,NY,11354,9174788431,Queens,4
1342356-DCA,Business,03/31/2025,"SESSANTA PARKING CO., LLC",,229,W 60TH ST,,NEW YORK,NY,10023,2128429308,Manhattan,1
2104050-DCA,Business,03/31/2025,350 WEST 37TH STREET PARKING CORP.,,350,W 37TH ST,,NEW YORK,NY,10018,2127367171,Manhattan,1
0979174-DCA,Business,03/31/2025,CLINTON HILL GARAGE CORP.,,240,VANDERBILT AVE,,BROOKLYN,NY,11205,3476023636,Brooklyn,3
2010458-DCA,Business,03/31/2025,PARK 18 WEST LLC,,140,W 18TH ST,,NEW YORK,NY,10011,718-349-6200,Manhattan,1
2098509-DCA,Business,03/31/2025,LM Michigan Parking LLC,,350,W 43RD ST,,NEW YORK,NY,10036,212-714-3571,Manhattan,1
2103952-DCA,Business,10/23/2022,TARGET PARK (US) INC,,9223,168TH ST,,JAMAICA,NY,11433,2012530953,Queens,4
2091164-DCA,Business,03/31/2025,99 PARK AVENUE PARKING CORP,,99,PARK AVE,,NEW YORK,NY,10016,2127367171,Manhattan,1
2109585-DCA,Business,03/31/2025,673 ST NICHOLAS PARKING ASSOCIATES CORP,,673,SAINT NICHOLAS AVE,,NEW YORK,NY,10030,2127367171,Manhattan,1
2106652-DCA,Business,03/31/2025,PV PARKING IV CORP,,554,W 174TH ST,,NEW YORK,NY,10033,6463024330,Manhattan,1
2109412-DCA,Business,06/21/2023,MP BROOK PARKING LLC,,459,E 149TH ST,,BRONX,NY,10455,2124903460,Bronx,2
0427239-DCA,Business,03/31/2025,9495 PARKING CORP.,,1832,2ND AVE,,NEW YORK,NY,10128,2122893800,Manhattan,1
2002027-DCA,Business,03/31/2025,Prince Tower Parking Corp.,,3636,PRINCE ST,,FLUSHING,NY,11354,,Queens,4
0972256-DCA,Business,03/31/2025,EASTSIDE PARKING LLC,,45,SUTTON PL S,,NEW YORK,NY,10022,2127143571,Manhattan,1
2009038-DCA,Business,03/31/2025,LM ALDUS PARKING LLC,,941,Hoe Avenue,(Parking Garage Entrance at 962 Aldus Street),Bronx,NY,10459,2127143571,Bronx,2
2114472-DCA,Business,09/06/2023,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",,13327,39TH AVE,,FLUSHING,NY,11354,7184072575,Queens,4
2093859-DCA,Business,03/31/2025,WOC 24TH STREET GARAGE COMPANY LLC,,150,E 24TH ST,,NEW YORK,NY,10010,5165655600,Manhattan,1
2068641-DCA,Business,03/31/2025,ENC PARKING CORPORATION,,69,5TH AVE,,NEW YORK,NY,10003,9173251969,Manhattan,1
0926039-DCA,Business,03/31/2025,"SAM PARKING, L.L.C.",,360,W BROADWAY,,NEW YORK,NY,10013,2129666774,Manhattan,1
2087328-DCA,Business,03/31/2023,PARK MERCER LLC,,139,CHARLES ST,,NEW YORK,NY,10014,212-360-6300,Manhattan,1
2098489-DCA,Business,03/31/2025,MANHATTAN PREMIUM PARKING LLC,Manhattan Premium Parking,245,E 19TH ST,,NEW YORK,NY,10003,9172614880,Manhattan,1
2108218-DCA,Business,03/31/2025,ABRT SERVICES INC,PURCHASE PARK 2 FLY,22-61,94TH ST,,EAST ELMHURST,NY,11369,9085528888,Queens,4
2068161-DCA,Business,03/31/2025,"SPECIALTY PARKING, LLC",,13530,140TH ST,,JAMAICA,NY,11436,321-228-6908,Queens,4
2027516-DCA,Business,03/31/2025,TAINO PARKING CORPORATION,,211,E 122ND ST,,NEW YORK,NY,10035,2124109174,Manhattan,1
2064520-DCA,Business,03/31/2025,MBA PARKING CORP,,2702,QUEENS PLZ S,,LONG ISLAND CITY,NY,11101,7188642992,Queens,4
1155049-DCA,Business,03/31/2025,MOTT PARK LLC,,284,MOTT ST,,NEW YORK,NY,10012,212-564-3199,Manhattan,1
1181002-DCA,Business,03/31/2025,"TIMES SQUARE GARAGE, LLC",MEYERS PARKING,141,W 43RD ST,,NEW YORK,NY,10036,2125025490,Manhattan,1
2108230-DCA,Business,03/31/2025,XTELL AUSTIN PARKING LLC,,6860,AUSTIN ST,,FOREST HILLS,NY,11375,917-592-4762,Queens,4
2077583-DCA,Business,03/31/2025,BROOKLYN BRIDGE GARAGE LLC,,360,FURMAN ST,,BROOKLYN,NY,11201,6465840409,Brooklyn,3
0976776-DCA,Business,03/31/2025,BRONX CAR PARK SYSTEMS INC.,,2425,SEDGWICK AVE,,BRONX,NY,10468,212-221-6111,Bronx,2
2083249-DCA,Business,03/31/2025,POO PARKING CORP.,,1650,SELWYN AVE,,BRONX,NY,10457,2124903460,Bronx,2
2060785-DCA,Business,03/31/2025,ENTERPRISE WORLD PARKING LLC,,845,UNITED NATIONS PLZ,,NEW YORK,NY,10017,212-564-3199,Manhattan,1
2052194-DCA,Business,03/31/2025,GREENWICH STREET GARAGE LLC,,641,WASHINGTON ST,,NEW YORK,NY,10014,6465840409,Manhattan,1
2090187-DCA,Business,03/31/2025,VANCITY PARKING INC,,70,E 162ND ST,,BRONX,NY,10452,6463689834,Bronx,2
2087136-DCA,Business,03/31/2025,UPPER WEST PARKING INC,,303,W 96TH ST,,NEW YORK,NY,10025,3474487079,Manhattan,1
2037397-DCA,Business,03/31/2025,45TH STREET PARKING CORP,,825,2ND AVE,,NEW YORK,NY,10017,2127367171,Manhattan,1
2098613-DCA,Business,03/31/2025,PARKING SYSTEMS PLUS INC,,2027,EMMONS AVE,,BROOKLYN,NY,11235,8009441424,Brooklyn,3
2095783-DCA,Business,03/31/2025,880 FIFTH AVENUE PARKING MANAGEMENT CORP,,880,5TH AVE,,NEW YORK,NY,10021,2127367171,Manhattan,1
2003467-DCA,Business,03/31/2025,QUIK PARK WEST 23RD STREET GARAGE LLC,,425,W 23RD ST,,NEW YORK,NY,10011,2128322066,Manhattan,1
2070019-DCA,Business,10/31/2022,59-61 WEST 36TH STREET PARKING CORP,,59,W 36TH ST,,NEW YORK,NY,10018,212-736-7171,Manhattan,1
1132131-DCA,Business,03/31/2025,250 WEST PARKING CORP.,,250,W 19TH ST,,NEW YORK,NY,10011,2127367171,Manhattan,1
2085374-DCA,Business,03/31/2023,SUPER ELITE PARKING INC,,3815,PUTNAM AVE W,,BRONX,NY,10463,9174705093,Bronx,2
0966613-DCA,Business,03/31/2025,"RISING WOLF PARKING GARAGE, LLC",,336,E 9TH ST,,NEW YORK,NY,10003,2124755858,Manhattan,1
2110693-DCA,Business,03/31/2025,511 EAST 80TH STREET PARKING CORP.,,511,E 80TH ST,,NEW YORK,NY,10075,2127367171,Manhattan,1
0427913-DCA,Business,03/31/2025,CA-LI AUTOMATIC TRANSMISSION CORP.,A & S PARKING,103,W 108TH ST,,NEW YORK,NY,10025,2128640137,Manhattan,1
2105591-DCA,Business,01/31/2023,786 PARKING 1 CORP,,253,E 142ND ST,,BRONX,NY,10451,7186180276,Bronx,2
2097646-DCA,Business,03/31/2025,NINETY PARK GARAGE LLC,,90,PARK AVE,,NEW YORK,NY,10016,2015871000,Manhattan,1
0984236-DCA,Business,03/31/2025,61 JANE PARKING CORP.,,61,JANE ST,,NEW YORK,NY,10014,2122436303,Manhattan,1
2033953-DCA,Business,03/31/2025,IMPERIAL HOUSE PARKING MANAGEMENT COMPANY,,155,E 68TH ST,,NEW YORK,NY,10065,2123272626,Manhattan,1
1263718-DCA,Business,03/31/2025,WETHEROLE LLC,,6574,WETHEROLE ST,,REGO PARK,NY,11374,7188969896,Queens,4
2086766-DCA,Business,03/31/2025,"EAST 65TH GARAGE, LLC",,1189,1ST AVE,,NEW YORK,NY,10065,6469644323,Manhattan,1
1117512-DCA,Business,03/31/2023,NEW OGDEN PARKING INC.,,156,W 166TH ST,,BRONX,NY,10452,7186815122,Bronx,2
0889341-DCA,Business,03/31/2025,THOMPSON ST. PARKING CORP.,,221,THOMPSON ST,,NEW YORK,NY,10012,2129299404,Manhattan,1
2000478-DCA,Business,03/31/2025,ENTERPRISE TOREN PARKING LLC,,150,MYRTLE AVE,,BROOKLYN,NY,11201,2125643199,Brooklyn,3
2027380-DCA,Business,03/31/2025,NOSTRAND AVE PARKING CORP,,3804,NOSTRAND AVE,,BROOKLYN,NY,11235,718-934-0252,Brooklyn,3
2096489-DCA,Business,03/31/2025,BROOK PARK PARKING CORP,,702,GRAND CONCOURSE,,BRONX,NY,10451,9174705093,Bronx,2
1125528-DCA,Business,03/31/2025,WORLD PARKING GARAGE LLC,,1,CENTRAL PARK W,,NEW YORK,NY,10023,2125643199,Manhattan,1
1371568-DCA,Business,03/31/2025,PARKING SERVICES PLUS INC,,7710,41ST AVE,,ELMHURST,NY,11373,5168254661,Queens,4
2046044-DCA,Business,03/14/2021,C & C PARKING LLC,,899,WESTCHESTER AVE,,BRONX,NY,10459,3474314926,Bronx,2
2038424-DCA,Business,09/18/2021,CHAMPION PARKING 113 LLC,,400,W 113TH ST,,NEW YORK,NY,10025,2123085959,Manhattan,1
2108078-DCA,Business,09/24/2023,CORAL CAR PARK LLC,,525,W 122ND ST,,NEW YORK,NY,10027,212-996-6363,Manhattan,1
2093168-DCA,Business,03/31/2023,SYGMA PARKING INC,,219,E 69TH ST,,NEW YORK,NY,10021,6466008384,Manhattan,1
2083116-DCA,Business,03/31/2025,SYLVAN MIDWAY PARKING LLC,,10818,QUEENS BLVD,,FOREST HILLS,NY,11375,718-575-9440,Queens,4
2104762-DCA,Business,03/31/2025,A & A PARKING CORP,,333,GREENE AVE,,BROOKLYN,NY,11238,9176012146,Brooklyn,3
2104550-DCA,Business,11/16/2022,URBAN PARKING CORP,,2319,3RD AVE,,NEW YORK,NY,10035,9176643792,Manhattan,1
2038249-DCA,Business,08/12/2016,CHAMPION PARKING 113 LLC,,400,W 113TH ST,,NEW YORK,NY,10025,2123085959,Manhattan,1
2114675-DCA,Business,09/24/2023,TARGET PARK (US) INC,,10702,QUEENS BLVD,,FOREST HILLS,NY,11375,2012530953,Queens,4
2064187-DCA,Business,08/06/2023,254 WEST 79TH STREET PARKING CORP,,252,W 79TH ST,,NEW YORK,NY,10024,212-736-7171,Manhattan,1
2113447-DCA,Business,09/24/2023,1113 YORK PARKING LLC,PK PARKING,1113,YORK AVE,,NEW YORK,NY,10065,3475131088,Manhattan,1
2114471-DCA,Business,03/31/2025,Laz Parking New York/New Jersey LLC,LAZ Parking NY/NJ LLC,123,MELROSE ST,,BROOKLYN,NY,11206,7184072575,Brooklyn,3
2114419-DCA,Business,03/31/2025,Laz Parking New York/New Jersey LLC,,54,NOLL ST,,BROOKLYN,NY,11206,7184072575,Brooklyn,3
2057605-DCA,Business,03/31/2025,NEW RIVERDALE PARKING INC.,,3217,IRWIN AVE,,BRONX,NY,10463,2128821911,Bronx,2
2114456-DCA,Business,03/31/2025,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",,3916,PRINCE ST,,FLUSHING,NY,11354,7184072575,Queens,4
2114666-DCA,Business,03/31/2025,790 8TH AVENUE PARKING CORP.,,790,8TH AVE,,NEW YORK,NY,10019,2127367171,Manhattan,1
2055878-DCA,Business,03/31/2023,"YORK PARKING, LLC",,1418,YORK AVE,,NEW YORK,NY,10021,6467734400,Manhattan,1
2082689-DCA,Business,01/14/2022,ABM INDUSTRY GROUPS LLC,ABM PARKING SERVICES,450,E 29TH ST,,NEW YORK,NY,10016,9145255897,Manhattan,1
1461257-DCA,Business,03/31/2025,IMPERIAL PARKING US LLC,IMPARK,450,E 79TH ST,,NEW YORK,NY,10075,3472733569,Manhattan,1
2114629-DCA,Business,03/31/2025,SURREY GARAGE 72 ST CORP,,525,E 72ND ST,,NEW YORK,NY,10021,9144197872,Manhattan,1
2075363-DCA,Business,03/31/2025,SP PLUS CORPORATION,,1500,UNIONPORT RD,,BRONX,NY,10462,2125025490,Bronx,2
2110989-DCA,Business,03/31/2025,EZ PARK CORP,,14126,NORTHERN BLVD,,FLUSHING,NY,11354,9298017013,Queens,4
2083115-DCA,Business,03/31/2025,SYLVAN WINDSOR PARKING LLC,,10724,71ST RD,,FOREST HILLS,NY,11375,718-575-9768,Queens,4
0947720-DCA,Business,03/31/2025,"ALLIED AUSTIN CO., L.P.",,7020,AUSTIN ST,,FOREST HILLS,NY,11375,7182633800,Queens,4
0800698-DCA,Business,03/31/2025,245 EAST 36TH STREET GARAGE CORP.,,237,E 36TH ST,,NEW YORK,NY,10016,2126880700,Manhattan,1
2106552-DCA,Business,03/31/2025,FF PARKING CORP,,313,SAINT MARKS AVE,,BROOKLYN,NY,11238,9176012146,Brooklyn,3
2011687-DCA,Business,03/31/2023,KCF PARKING CORP.,,2481,CROTONA AVE,,BRONX,NY,10458,7189333200,Bronx,2
0368506-DCA,Business,03/31/2025,GEMA PARKING CORP.,,333,E 14TH ST,,NEW YORK,NY,10003,2124774043,Manhattan,1
2108667-DCA,Business,03/31/2025,KRAJA PARKING GARAGE LLC,,330,E 70TH ST,,NEW YORK,NY,10021,6463398221,Manhattan,1
2089103-DCA,Business,03/31/2025,PUBLIC PARKING 200 E. 15TH STREET INC,,200,E 15TH ST,,NEW YORK,NY,10003,7187297276,Manhattan,1
2050330-DCA,Business,08/08/2023,PARK KWIK LLC,,286,ASHLAND PL,,BROOKLYN,NY,11217,7182222500,Brooklyn,3
1244225-DCA,Business,03/31/2025,PARK KWIK LLC,,110,LIVINGSTON ST,,BROOKLYN,NY,11201,7182222500,Brooklyn,3
2104759-DCA,Business,03/31/2025,FF PARKING CORP,,4123,CRESCENT ST,,LONG ISLAND CITY,NY,11101,9176012146,Queens,4
2043321-DCA,Business,03/31/2025,PARK FDB LLC,,2280,FREDERICK DOUGLASS BLVD,,NEW YORK,NY,10027,2122228487,Manhattan,1
2110019-DCA,Business,03/31/2025,790 7TH AVENUE PARKING CORP,,790,7TH AVE,,NEW YORK,NY,10019,2127367171,Manhattan,1
2109967-DCA,Business,03/31/2025,KINGS PARKING INC,,825,39TH ST,,BROOKLYN,NY,11232,6462836893,Brooklyn,3
1331651-DCA,Business,03/31/2025,TOWER 25 PARKING LLC,,305,E 24TH ST,,NEW YORK,NY,10010,2126869800,Manhattan,1
2009547-DCA,Business,03/31/2025,PARK NORTH PARKING CORP,,220,E 117TH ST,,NEW YORK,NY,10035,2123606300,Manhattan,1
1333128-DCA,Business,03/31/2025,2721 NEIGHBORHOOD PARKING LOT CORP.,,2721,BRONXWOOD AVE,,BRONX,NY,10469,347-427-7606,Bronx,2
2110058-DCA,Business,03/31/2025,MBA II PARKING CORP,,568,UNION AVE,,BROOKLYN,NY,11211,7188642992,Brooklyn,3
2101232-DCA,Business,03/15/2022,790 7TH AVENUE PARKING CORP,,790,7TH AVE,,NEW YORK,NY,10019,2127367171,Manhattan,1
2081249-DCA,Business,03/31/2025,PARK 108 LLC,,234,W 108TH ST,,NEW YORK,NY,10025,2129299404,Manhattan,1
1361354-DCA,Business,03/31/2025,EAST 61ST STREET PARKING GARAGE CORP.,,150,E 61ST ST,,NEW YORK,NY,10065,212-736-7171,Manhattan,1
2110241-DCA,Business,03/31/2025,MORNINGSIDE PARKING LLC,,401,W 110TH ST,,NEW YORK,NY,10025,2126869800,Manhattan,1
2110186-DCA,Business,03/31/2025,668 MP PARKING CORP,,668,BUSHWICK AVE,,BROOKLYN,NY,11221,7189441590,Brooklyn,3
2089165-DCA,Business,03/31/2025,ZANDER GARAGE LLC,,301,ELIZABETH ST,,NEW YORK,NY,10012,646-964-4323,Manhattan,1
2088835-DCA,Business,03/31/2025,30-40-60 GARAGE LLC,,60,E 9TH ST,,NEW YORK,NY,10003,6469644323,Manhattan,1
0368337-DCA,Business,03/31/2025,165 WEST 66TH STREET PARKING LLC,,165,W 66TH ST,,NEW YORK,NY,10023,212-686-9800,Manhattan,1
1384440-DCA,Business,03/31/2025,REX PARKING CORP.,,10,E 153RD ST,,BRONX,NY,10451,5166984240,Bronx,2
1256221-DCA,Business,03/31/2025,53RD STERLING PARKING LLC,,304,E 53RD ST,,NEW YORK,NY,10022,2126869800,Manhattan,1
0427868-DCA,Business,03/31/2025,249 PARKING CORP.,,249,10TH AVE,,NEW YORK,NY,10001,2126457548,Manhattan,1
1228867-DCA,Business,03/31/2021,QUIK PARK WEST 22 ST LLC,,235,W 22ND ST,,NEW YORK,NY,10011,2126869800,Manhattan,1
1384437-DCA,Business,03/31/2025,REX PARKING CORP.,,10,E 153RD ST,,BRONX,NY,10451,5166984240,Bronx,2
2110234-DCA,Business,03/31/2025,11 EAST 1ST STREET GARAGE LLC,,11,E 1ST ST,,NEW YORK,NY,10003,6465840409,Manhattan,1
1218382-DCA,Business,03/31/2025,444 MANHATTAN PARKING CORP.,,444,MANHATTAN AVE,,NEW YORK,NY,10026,,Manhattan,1
2066878-DCA,Business,03/31/2025,"UNISPHERE MANAGEMENT, LLC",,13618,41ST AVE,,FLUSHING,NY,11355,7188882367,Queens,4
2108852-DCA,Business,03/31/2025,HAVEN PARK LLC,,2568,PARK AVE,,BRONX,NY,10451,9148743268,Bronx,2
2091122-DCA,Business,03/31/2025,1578 WILLIAMSBRIDGE ROAD LLC,,1578,WILLIAMSBRIDGE RD,,BRONX,NY,10461,7188639709,Bronx,2
2106554-DCA,Business,03/31/2025,A & A PARKING CORP,,525,CLINTON AVE,,BROOKLYN,NY,11238,9176012146,Brooklyn,3
1461225-DCA,Business,03/31/2025,"IMPERIAL PARKING (U.S.), LLC",,90-15,PARSONS BLVD,,JAMAICA,NY,11432,2129378660,Queens,4
1460710-DCA,Business,03/31/2025,"WORLD TOWER PARKING GARAGE, LLC",,310,W 144TH ST,,NEW YORK,NY,10030,2125643199,Manhattan,1
