DCA License Number,License Type,License Expiration Date,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough,Borough Code,License Creation Date,Industry,Detail,Community Board,Council District,BIN,BBL,NTA,Census Tract,Longitude,Latitude,Location
2093271-DCA,Business,2025-03-31,MP HEIGHTS PARKING LLC,,107,COLUMBIA HTS,,BROOKLYN,NY,11201,2124903460,Brooklyn,3,2019-12-30,Garage and Parking Lot,"Vehicle Spaces: 68, Bicycle Spaces: 7",302,33,3001656,3002240005,,,-73.99582016210205,40.6993622474947,"(40.6993622474947, -73.99582016210205)"
2097368-DCA,Business,2025-03-31,MP WEST 34 JAV LLC,,651,W 33RD ST,,NEW YORK,NY,10001,212-490-3460,Manhattan,1,2020-12-31,Garage and Parking Lot,"Vehicle Spaces: 250, Bicycle Spaces: 21",104,03,1000000,1006790001,,,-74.00395237060339,40.755758761156734,"(40.755758761156734, -74.00395237060339)"
0887551-DCA,Business,2025-03-31,"J & B PARKING GARAGE, INC.",,2123,AMSTERDAM AVE,,NEW YORK,NY,10032,2125433328,Manhattan,1,1997-03-21,Parking Lot,"Vehicle Spaces: 100, Bicycle Spaces: 10",112,7,1062645,1021110045,MN36,249,-73.93820528221293,40.838081371733594,"(40.838081371733594, -73.93820528221293)"
1382731-DCA,Business,2025-03-31,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",,56-80,GREENWICH ST,,NEW YORK,NY,10006,8605227641,Manhattan,1,2011-02-16,Garage,"Vehicle Spaces: 2055, Bicycle Spaces: 39",101,1,1078977,1000180100,MN25,13,-74.01407383676643,40.70692054642896,"(40.70692054642896, -74.01407383676643)"
2108228-DCA,Business,2025-03-31,EMPIRE II PARKING GARAGE INC,,780,SAINT ANNS AVE,,BRONX,NY,10456,3472207660,Bronx,2,2022-08-17,Garage,"Vehicle Spaces: 74, Bicycle Spaces: 7",201,17,2117695,2026187501,,,-73.9102611640401,40.82017570516344,"(40.82017570516344, -73.9102611640401)"
1432040-DCA,Business,2025-03-31,1908 PARK AVENUE STORAGE LLC,1908 PARKING COMPANY,1908,PARK AVE,,NEW YORK,NY,10035,212-427-4004,Manhattan,1,2012-06-01,Garage and Parking Lot,"Vehicle Spaces: 149, Bicycle Spaces: 14",111,9,1088156,1017540040,MN03,206,-73.93693644650112,40.8079436881009,"(40.8079436881009, -73.93693644650112)"
2106349-DCA,Business,2025-03-31,SAFE PARKING NYC INC,,424,E 147TH ST,,BRONX,NY,10455,9175290966,Bronx,2,2022-05-26,Garage,"Vehicle Spaces: 105, Bicycle Spaces: 11",201,08,2000506,2022910012,,,-73.91776166443618,40.814343278021546,"(40.814343278021546, -73.91776166443618)"
0368502-DCA,Business,2025-03-31,GLOBAL PARKING LLC,,143,W 40TH ST,,NEW YORK,NY,10018,2126869800,Manhattan,1,2006-05-15,Garage,"Vehicle Spaces: 150, Bicycle Spaces: 15",105,3,1022560,1009930005,MN17,113,-73.98710361839221,40.75442690540448,"(40.75442690540448, -73.98710361839221)"
1187112-DCA,Business,2025-03-31,59 AND 5TH PARKING LLC,,767,5TH AVE,,NEW YORK,NY,10153,2126869800,Manhattan,1,2006-05-11,Garage,"Vehicle Spaces: 136, Bicycle Spaces: 13",105,4,1036082,1012940001,MN17,11202,-73.97318913426022,40.76402013271872,"(40.76402013271872, -73.97318913426022)"
2114808-DCA,Business,2025-03-31,"IMPERIAL PARKING (U.S.), LLC",,55,W 125TH ST,,NEW YORK,NY,10027,3472733569,Manhattan,1,2023-07-03,Garage,"Vehicle Spaces: 47, Bicycle Spaces: 0",110,09,1053499,1017230010,,,-73.94426998337795,40.807269519570376,"(40.807269519570376, -73.94426998337795)"
2103217-DCA,Business,2025-03-31,LEONARD STREET PARKING LP,EDISON PARK FAST,88,LEONARD ST,,NEW YORK,NY,10013,973-849-2879,Manhattan,1,2021-12-22,Garage,"Vehicle Spaces: 225, Bicycle Spaces: 20",101,01,1087082,1001730027,,,-74.00467877270118,40.71716201883659,"(40.71716201883659, -74.00467877270118)"
1445860-DCA,Business,2025-03-31,"EDISON NY PARKING, LLC",,270,DYCKMAN ST,,NEW YORK,NY,10034,3477285044,Manhattan,1,2012-09-25,Garage,"Vehicle Spaces: 225, Bicycle Spaces: 20",112,7,1065049,1022460043,MN35,287,-73.92890114053253,40.86687893343545,"(40.86687893343545, -73.92890114053253)"
2054403-DCA,Business,2025-03-31,ATRIUM PARK LLC,,155,W 36TH ST,,NEW YORK,NY,10018,212-686-9800,Manhattan,1,2017-06-13,Garage,"Vehicle Spaces: 149, Bicycle Spaces: 15",105,03,1015235,1008127501,MN17,109,-73.98859474508389,40.75182778778865,"(40.75182778778865, -73.98859474508389)"
2096978-DCA,Business,2025-03-31,"IMPERIAL PARKING (U.S.), LLC",,1630,E 15TH ST,,BROOKLYN,NY,11229,3472733569,Brooklyn,3,2020-11-19,Garage,"Vehicle Spaces: 257, Bicycle Spaces: 77",315,48,3391735,3067770017,,,-73.95847025842585,40.609688308495315,"(40.609688308495315, -73.95847025842585)"
2106763-DCA,Business,2025-03-31,MP  EAST 95 PARKING LLC,,182,E 95TH ST,,NEW YORK,NY,10128,2124903460,Manhattan,1,2022-06-14,Garage and Parking Lot,"Vehicle Spaces: 112, Bicycle Spaces: 11",108,05,1087328,1015230034,,,-73.95043120737341,40.78476281003183,"(40.78476281003183, -73.95043120737341)"
1159595-DCA,Business,2025-03-31,PATRIOT PARKING LLC,,351,GREENWICH ST,,NEW YORK,NY,10013,2126869800,Manhattan,1,2006-05-16,Garage,"Vehicle Spaces: 318, Bicycle Spaces: 21",101,1,1002032,1001800511,MN24,39,-74.01042195227166,40.718630088736155,"(40.718630088736155, -74.01042195227166)"
1199393-DCA,Business,2025-03-31,SOHO VILLAGE PARKING LLC,,610,BROADWAY,,NEW YORK,NY,10012,212-686-9800,Manhattan,1,2006-05-17,Garage and Parking Lot,"Vehicle Spaces: 126, Bicycle Spaces: 12",102,1,1008209,1005220001,MN23,5502,-73.99651121479458,40.72572296307712,"(40.72572296307712, -73.99651121479458)"
1246823-DCA,Business,2025-03-31,310 LEX PARKING MGMT LLC,,310,LEXINGTON AVE,,NEW YORK,NY,10016,2126812044,Manhattan,1,2007-01-18,Garage,"Vehicle Spaces: 26, Bicycle Spaces:",106,3,1019089,1008930020,MN20,80,-73.97799896868071,40.74878507092396,"(40.74878507092396, -73.97799896868071)"
2058395-DCA,Business,2025-03-31,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",,504,MYRTLE AVE,,BROOKLYN,NY,11205,8605227641,Brooklyn,3,2017-09-19,Garage,"Vehicle Spaces: 99, Bicycle Spaces: 10",302,35,3424731,0000000000,BK69,193,-73.96484411321394,40.69352432267923,"(40.69352432267923, -73.96484411321394)"
1245036-DCA,Business,2025-03-31,WELCOME PARKING LIMITED LIABILITY COMPANY,,601,AMBOY ST,,BROOKLYN,NY,11212,2016807129,Brooklyn,3,2006-12-13,Garage,"Vehicle Spaces: 950, Bicycle Spaces: 27",316,42,3319596,3036320019,BK96,890,-73.9109479962464,40.655205607142186,"(40.655205607142186, -73.9109479962464)"
2033061-DCA,Business,2025-03-31,SP PLUS CORPORATION,,200,PARK AVE,,NEW YORK,NY,10166,2125025490,Manhattan,1,2016-02-05,Garage,"Vehicle Spaces: 315, Bicycle Spaces: 21",105,04,1085735,1012809010,MN19,92,-73.97698305538817,40.75387363379414,"(40.75387363379414, -73.97698305538817)"
1159592-DCA,Business,2025-03-31,PATRIOT PARKING LLC,,308,GREENWICH ST,,NEW YORK,NY,10013,2126869800,Manhattan,1,2006-05-16,Garage,"Vehicle Spaces: 232, Bicycle Spaces: 20",101,1,1083243,1001420025,MN24,39,-74.01067791175733,40.7175678432235,"(40.7175678432235, -74.01067791175733)"
2099149-DCA,Business,2025-03-31,BROOK PARK PARKING CORP,,600,BERGEN AVE,,BRONX,NY,10455,9174705093,Bronx,2,2021-06-04,Garage,"Vehicle Spaces: 116, Bicycle Spaces: 12",201,17,2000000,2023617501,,,-73.9152983886053,40.81674861534728,"(40.81674861534728, -73.9152983886053)"
2046173-DCA,Business,2025-03-31,250 W. 50TH PARKING LLC,,250,W 50TH ST,,NEW YORK,NY,10019,2126869800,Manhattan,1,2016-12-05,Garage,"Vehicle Spaces: 120, Bicycle Spaces: 12",105,03,1085498,1010210001,MN17,125,-73.98503376979151,40.76182923096574,"(40.76182923096574, -73.98503376979151)"
2001043-DCA,Business,2025-03-31,UPPER MANHATTAN PARKING LLC,,1845,PARK AVE,,NEW YORK,NY,10035,2124211117,Manhattan,1,2013-11-25,Garage and Parking Lot,"Vehicle Spaces: 88, Bicycle Spaces: 10",111,09,1054495,1017750001,MN34,242,-73.93843024839433,40.80586673904256,"(40.80586673904256, -73.93843024839433)"
2108226-DCA,Business,2025-03-31,EMPIRE II PARKING GARAGE INC,,800,SAINT ANNS AVE,,BRONX,NY,10456,3472207660,Bronx,2,2022-08-17,Garage,"Vehicle Spaces: 66, Bicycle Spaces: 7",201,17,2117696,2026187501,,,-73.91002177327304,40.82086718786551,"(40.82086718786551, -73.91002177327304)"
2093765-DCA,Business,2025-03-31,SUPPORT PARKING LLC,,350,E 52ND ST,,NEW YORK,NY,10022,2126869800,Manhattan,1,2020-01-21,Garage,"Vehicle Spaces: 80, Bicycle Spaces: 8",106,04,1039661,1013440030,,,-73.96639229035979,40.75561119970559,"(40.75561119970559, -73.96639229035979)"
2029596-DCA,Business,2025-03-31,BPG 149TH M LLC,,225,E 149TH ST,,BRONX,NY,10451,551-259-7349,Bronx,2,2015-10-19,Garage and Parking Lot,"Vehicle Spaces: 156, Bicycle Spaces: 16",201,17,2000968,2023380003,BX34,65,-73.92428580158358,40.81778962689832,"(40.81778962689832, -73.92428580158358)"
2050361-DCA,Business,2025-03-31,403 EAST 60TH STREET PARKING LLC,,403,E 60TH ST,,NEW YORK,NY,10022,,Manhattan,1,2017-03-30,Garage and Parking Lot,"Vehicle Spaces: 175, Bicycle Spaces: 18",108,05,1045273,1014550005,MN31,10602,-73.96114513325057,40.7600807386864,"(40.7600807386864, -73.96114513325057)"
2059649-DCA,Business,2025-03-31,SMITH & LIVINGSTON PARKING LLC,,141,LIVINGSTON ST,,BROOKLYN,NY,11201,212-686-9800,Brooklyn,3,2017-10-19,Garage and Parking Lot,"Vehicle Spaces: 18, Bicycle Spaces: 0",302,33,3000428,3001540028,BK38,37,-73.98834558207787,40.69064709462656,"(40.69064709462656, -73.98834558207787)"
2083153-DCA,Business,2025-03-31,EZ EXPRESS PARKING CORP.,,1560,JEROME AVE,,BRONX,NY,10452,7185833301,Bronx,2,2019-03-14,Garage,"Vehicle Spaces: 150, Bicycle Spaces: 15",204,14,2008138,2028460027,BX63,209,-73.91511574950434,40.84380862265792,"(40.84380862265792, -73.91511574950434)"
1001573-DCA,Business,2025-03-31,245 EAST 40TH ST. PARKING LLC,,747,2ND AVE,,NEW YORK,NY,10017,2126869800,Manhattan,1,2006-05-12,Garage,"Vehicle Spaces: 130, Bicycle Spaces: 13",106,04,1037175,1013140021,,,-73.9730870531786,40.74863581155416,"(40.74863581155416, -73.9730870531786)"
2075368-DCA,Business,2025-03-31,ENTERPRISE 57 PARKING LLC,,606,W 57TH ST,,NEW YORK,NY,10019,2125643199,Manhattan,1,2018-07-11,Garage,"Vehicle Spaces: 400, Bicycle Spaces: 22",104,06,1090190,1011040031,MN15,135,-73.99194548427923,40.77053075115638,"(40.77053075115638, -73.99194548427923)"
2046303-DCA,Business,2025-03-31,BROOKLYN METRO PARKING LLC,,100,WILLOUGHBY ST,,BROOKLYN,NY,11201,2126869800,Brooklyn,3,2016-12-08,Garage,"Vehicle Spaces: 167, Bicycle Spaces: 17",302,33,3000295,3001450022,BK38,15,-73.9846996311122,40.692126098332906,"(40.692126098332906, -73.9846996311122)"
2107482-DCA,Business,2025-03-31,786 PARKING 1 CORP,,785,DEKALB AVE,,BROOKLYN,NY,11221,7186180276,Brooklyn,3,2022-07-14,Garage,"Vehicle Spaces: 35, Bicycle Spaces: 0",303,36,3398428,3017760067,,,-73.94457173805209,40.69216317318732,"(40.69216317318732, -73.94457173805209)"
2102185-DCA,Business,2025-03-31,"EDISON NY PARKING, LLC",,409,E 110TH ST,,NEW YORK,NY,10029,2126315995,Manhattan,1,2021-10-19,Garage and Parking Lot,"Vehicle Spaces: 150, Bicycle Spaces: 15",111,08,1081440,1017040001,,,-73.93780382268585,40.79202748375383,"(40.79202748375383, -73.93780382268585)"
1250358-DCA,Business,2025-03-31,"EDISON NY PARKING, LLC",,1120,AVENUE OF THE AMERICAS,,NEW YORK,NY,10036,2129979096,Manhattan,1,2007-03-21,Garage,"Vehicle Spaces: 648, Bicycle Spaces: 24",105,3,1034202,1012590001,MN17,96,-73.98351557320764,40.75565060441999,"(40.75565060441999, -73.98351557320764)"
1221665-DCA,Business,2025-03-31,"SWEETS PARKING I, INC.",,437,MADISON AVE,,NEW YORK,NY,10022,2127533100,Manhattan,1,2006-03-23,Garage,"Vehicle Spaces: 116, Bicycle Spaces: 11",105,3,1035455,1012850021,MN17,102,-73.97582673470141,40.75751841900017,"(40.75751841900017, -73.97582673470141)"
2059578-DCA,Business,2025-03-31,375 HUD PARKING LLC,,375,HUDSON ST,,NEW YORK,NY,10014,2126869800,Manhattan,1,2017-10-19,Garage and Parking Lot,"Vehicle Spaces: 100, Bicycle Spaces: 10",102,03,1010379,1005990064,MN24,37,-74.00715103790715,40.7284346132886,"(40.7284346132886, -74.00715103790715)"
1013974-DCA,Business,2025-03-31,SOUTH WILLIAM PARKING LLC,,16,S WILLIAM ST,,NEW YORK,NY,10004,2126869800,Manhattan,1,2006-05-17,Garage,"Vehicle Spaces: 400, Bicycle Spaces: 22",101,1,1000851,1000290086,MN25,9,-74.01076959533349,40.70451648945149,"(40.70451648945149, -74.01076959533349)"
2104502-DCA,Business,2025-03-31,MP JACKSON AVENUE PARKING LLC,,2244,JACKSON AVE,,LONG ISLAND CITY,NY,11101,2124903460,Queens,4,2022-03-16,Garage and Parking Lot,"Vehicle Spaces: 250, Bicycle Spaces: 25",402,26,4596913,4000860001,,,-73.9460899100327,40.74564005236746,"(40.74564005236746, -73.9460899100327)"
2114864-DCA,Business,2025-03-31,"PREMIUM PARKING OF NY NJ, L.L.C.",,98,FRONT ST,,BROOKLYN,NY,11201,6462488530,Brooklyn,3,2023-07-05,Garage,"Vehicle Spaces: 66, Bicycle Spaces: 7",302,33,3346567,3000517502,,,-73.98887367981654,40.70249081887006,"(40.70249081887006, -73.98887367981654)"
2067143-DCA,Business,2025-03-31,WELCOME PARKING LLC,,131,E 55TH ST,,NEW YORK,NY,10022,646-476-2959,Manhattan,1,2018-03-02,Garage and Parking Lot,"Vehicle Spaces: 67, Bicycle Spaces: 7",105,04,1036528,1013100059,MN19,100,-73.97036807452551,40.75975685564931,"(40.75975685564931, -73.97036807452551)"
1461597-DCA,Business,2025-03-31,QUIK PARK MIA GARAGE LLC,,38,BOWERY,,NEW YORK,NY,10013,2123492299,Manhattan,1,2013-04-09,Garage,"Vehicle Spaces: 140, Bicycle Spaces: 14",103,1,1002434,1002020501,MN27,29,-73.99649370975672,40.715570099451426,"(40.715570099451426, -73.99649370975672)"
2111090-DCA,Business,2025-03-31,MBA III PARKING CORP,,2703,42ND RD,,LONG ISLAND CITY,NY,11101,718-864-2992,Queens,4,2023-02-16,Garage,"Vehicle Spaces: 42, Bicycle Spaces: 0",402,26,4538465,4004220001,,,-73.9403917037878,40.749356379588065,"(40.749356379588065, -73.9403917037878)"
2103702-DCA,Business,2025-03-31,350 WEST 42ND STREET PARKING CORP.,,350,W 42ND ST,,NEW YORK,NY,10036,2127367171,Manhattan,1,2022-01-31,Garage,"Vehicle Spaces: 200, Bicycle Spaces: 20",104,3,1087264,1010320501,,,-73.99123954132124,40.75783352306551,"(40.75783352306551, -73.99123954132124)"
2102147-DCA,Business,2025-03-31,"IMPERIAL PARKING (U.S.), LLC",,142,W 21ST ST,,NEW YORK,NY,10011,3472733569,Manhattan,1,2021-10-15,Garage,"Vehicle Spaces: 129, Bicycle Spaces: 13",104,03,1014759,1007960063,,,-73.99501994760485,40.742150260286714,"(40.742150260286714, -73.99501994760485)"
2028694-DCA,Business,2025-03-31,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",LAZ PARKING NY/NJ,9,W 57TH ST,,NEW YORK,NY,10019,8605227641,Manhattan,1,2015-09-22,Garage and Parking Lot,"Vehicle Spaces: 200, Bicycle Spaces: 20",105,04,1035071,1012730022,MN17,11201,-73.97463339329103,40.76325467665233,"(40.76325467665233, -73.97463339329103)"
2101595-DCA,Business,2025-03-31,NYC ARENA PARKING LLC,,670,PACIFIC ST,,BROOKLYN,NY,11217,9175668422,Brooklyn,3,2021-09-20,Garage,"Vehicle Spaces: 85, Bicycle Spaces: 43",308,35,3425668,3011280009,,,-73.97326172392603,40.68211657449733,"(40.68211657449733, -73.97326172392603)"
0992413-DCA,Business,2025-03-31,CASTLE PARKING CORP.,,2846,WEBSTER AVE,,BRONX,NY,10458,7189334751,Bronx,2,1998-08-12,Garage,"Vehicle Spaces: 100, Bicycle Spaces: 10",207,11,2016236,2032730114,BX06,397,-73.88462965204158,40.866670245967775,"(40.866670245967775, -73.88462965204158)"
2089530-DCA,Business,2025-03-31,30-40-60 GARAGE LLC,,30,E 9TH ST,,NEW YORK,NY,10003,6469644323,Manhattan,1,2019-08-14,Garage and Parking Lot,"Vehicle Spaces: 95, Bicycle Spaces: 9",102,02,1009090,1005607501,MN23,59,-73.99386969778418,40.731975406516476,"(40.731975406516476, -73.99386969778418)"
2020001-DCA,Business,2025-03-31,44 ELIZABETH STREET PARKING CORP,,44,ELIZABETH ST,,NEW YORK,NY,10013,,Manhattan,1,2015-03-25,Garage,"Vehicle Spaces: 147, Bicycle Spaces: 15",102,01,1002604,1002030005,MN24,41,-73.99674615511522,40.71690680522789,"(40.71690680522789, -73.99674615511522)"
2042301-DCA,Business,2025-03-31,210 CENTRAL PARK SOUTH PARKING CORP.,,210,CENTRAL PARK S,,NEW YORK,NY,10019,2127367171,Manhattan,1,2016-08-11,Garage,"Vehicle Spaces: 25, Bicycle Spaces: 0",105,04,1024919,1010300039,MN17,137,-73.97962106924473,40.767092815752505,"(40.767092815752505, -73.97962106924473)"
2105918-DCA,Business,2025-03-31,215 E 95TH PARKING LLC,,201,E 95TH ST,,NEW YORK,NY,10128,2126869800,Manhattan,1,2022-05-11,Garage and Parking Lot,"Vehicle Spaces: 108, Bicycle Spaces: 11",108,05,,,,,-73.94973448336172,40.78448803485414,"(40.78448803485414, -73.94973448336172)"
2083503-DCA,Business,2025-03-31,ABM INDUSTRY GROUPS LLC,ABM PARKING SERVICES,1633,BROADWAY,,NEW YORK,NY,10019,9145255897,Manhattan,1,2019-03-20,Garage,"Vehicle Spaces: 235, Bicycle Spaces: 23",105,03,1024812,1010220043,MN17,131,-73.98396172072285,40.76157382560385,"(40.76157382560385, -73.98396172072285)"
0901637-DCA,Business,2025-03-31,WOOSTER PARKING CORP.,,349,CANAL ST,,NEW YORK,NY,10013,212-929-9404,Manhattan,1,1997-03-20,Garage,"Vehicle Spaces: 225, Bicycle Spaces: 20",102,1,1002969,1002290005,MN24,47,-74.0036833307103,40.72069181572596,"(40.72069181572596, -74.0036833307103)"
2097372-DCA,Business,2025-03-31,115 EAST 87TH STREET PARKING CORP.,,115,E 87TH ST,,NEW YORK,NY,10128,2127367171,Manhattan,1,2020-12-31,Garage,"Vehicle Spaces: 198, Bicycle Spaces: 20",108,04,1048043,1015167502,,,-73.95599499048019,40.78056287994857,"(40.78056287994857, -73.95599499048019)"
2099667-DCA,Business,2025-03-31,333 EAST 46TH PARKING CORP,,333,E 46TH ST,,NEW YORK,NY,10017,2127367171,Manhattan,1,2021-06-24,Garage,"Vehicle Spaces: 34, Bicycle Spaces: 0",106,04,1038901,1013390012,,,-73.96944033271159,40.75200270720228,"(40.75200270720228, -73.96944033271159)"
2101786-DCA,Business,2025-03-31,157 WEST 83RD PARKING MANAGEMENT CORP.,,157,W 83RD ST,,NEW YORK,NY,10024,2127367171,Manhattan,1,2021-09-27,Garage,"Vehicle Spaces: 182, Bicycle Spaces: 18",107,06,1032112,1012140010,,,-73.97515585869253,40.785201715449034,"(40.785201715449034, -73.97515585869253)"
2097128-DCA,Business,2025-03-31,146-154 THIRD AVENUE PARKING CORP,,146,3RD AVE,,NEW YORK,NY,10003,2127367171,Manhattan,1,2020-12-04,Garage,"Vehicle Spaces: 55, Bicycle Spaces: 6",106,02,1017803,1008710039,,,-73.98658434453847,40.73412393080372,"(40.73412393080372, -73.98658434453847)"
1338636-DCA,Business,2025-03-31,HARL PARKING CORP.,,1481,5TH AVE,,NEW YORK,NY,10035,2129299404,Manhattan,1,2009-11-13,Garage,"Vehicle Spaces: 152, Bicycle Spaces: 15",111,9,1087768,1017460501,MN34,198,-73.94497093534021,40.80269165447626,"(40.80269165447626, -73.94497093534021)"
2024014-DCA,Business,2025-03-31,62 MULBERRY PARKING CORP,,62,MULBERRY ST,,NEW YORK,NY,10013,212-736-7171,Manhattan,1,2015-06-08,Garage,"Vehicle Spaces: 181, Bicycle Spaces: 18",103,01,1088223,1001640017,MN27,29,-73.99943726157278,40.715627791446174,"(40.715627791446174, -73.99943726157278)"
1328217-DCA,Business,2025-03-31,WILLBE PARKING LLC,,318,E 15TH ST,,NEW YORK,NY,10003,2122604305,Manhattan,1,2009-08-05,Garage,"Vehicle Spaces: 30, Bicycle Spaces:",106,2,1020414,1009210051,MN21,48,-73.98341663930714,40.73259194537532,"(40.73259194537532, -73.98341663930714)"
1464646-DCA,Business,2025-03-31,DISCOVER 97 PARKING LLC,,750,COLUMBUS AVE,,NEW YORK,NY,10025,2126869800,Manhattan,1,2013-05-15,Garage and Parking Lot,"Vehicle Spaces: 80, Bicycle Spaces: 8",107,8,1079308,1018510501,MN12,181,-73.9672328139575,40.79327748070041,"(40.79327748070041, -73.9672328139575)"
1305460-DCA,Business,2025-03-31,THEATER 50 PARKING LLC,,305,W 50TH ST,,NEW YORK,NY,10019,2126869800,Manhattan,1,2008-12-03,Garage,"Vehicle Spaces: 63, Bicycle Spaces: 6",104,3,1085727,1010410029,MN15,133,-73.98653170516866,40.76247991988204,"(40.76247991988204, -73.98653170516866)"
1423872-DCA,Business,2025-03-31,PARK KWIK LLC,,85,ADAMS ST,,BROOKLYN,NY,11201,7182222500,Brooklyn,3,2012-04-10,Garage,"Vehicle Spaces: 52, Bicycle Spaces: 5",302,33,3391222,3000520501,BK38,21,-73.98859608814186,40.70181557936636,"(40.70181557936636, -73.98859608814186)"
1402662-DCA,Business,2025-03-31,330 THIRD PARKING CORP.,,330,3RD AVE,,NEW YORK,NY,10010,2127367171,Manhattan,1,2011-08-05,Garage,"Vehicle Spaces: 42, Bicycle Spaces:",106,2,1018079,1008800042,MN21,68,-73.98244773596998,40.7398105023886,"(40.7398105023886, -73.98244773596998)"
2074574-DCA,Business,2025-03-31,FOR THE COMMUNITY PARKING GARAGE INC.,,1900,JEROME AVE,,BRONX,NY,10453,3473645413,Bronx,2,2018-06-27,Garage,"Vehicle Spaces: 40, Bicycle Spaces: 0",205,14,2008247,2028530001,BX41,23301,-73.91036855975861,40.85041977526057,"(40.85041977526057, -73.91036855975861)"
2071856-DCA,Business,2025-03-31,BRUCKNER PARKING LLC,,25,BRUCKNER BLVD,,BRONX,NY,10454,212-929-9404,Bronx,2,2018-05-25,Garage,"Vehicle Spaces: 77, Bicycle Spaces: 8",201,08,2128931,2023090012,BX39,19,-73.92857826253507,40.80730752638972,"(40.80730752638972, -73.92857826253507)"
2097371-DCA,Business,2025-03-31,301 EAST 40TH STREET PARKING CORP.,,301,E 40TH ST,,NEW YORK,NY,10016,2127367171,Manhattan,1,2020-12-31,Garage,"Vehicle Spaces: 108, Bicycle Spaces: 11",106,04,1038645,1013330001,,,-73.97301132022025,40.74849306691836,"(40.74849306691836, -73.97301132022025)"
0368705-DCA,Business,2025-03-31,AMBER PARK LLC,,101,E 13TH ST,,NEW YORK,NY,10003,2126869800,Manhattan,1,2006-05-17,Garage,"Vehicle Spaces: 46, Bicycle Spaces:",103,2,1077569,1005590009,MN22,42,-73.98953604769402,40.73339413228514,"(40.73339413228514, -73.98953604769402)"
2089152-DCA,Business,2025-03-31,LIAM GARAGE LLC,,77,W 15TH ST,,NEW YORK,NY,10011,646-964-4323,Manhattan,1,2019-08-06,Garage and Parking Lot,"Vehicle Spaces: 42, Bicycle Spaces: 0",105,03,1015306,1008170001,MN13,54,-73.99606312073887,40.73793436227037,"(40.73793436227037, -73.99606312073887)"
1390617-DCA,Business,2025-03-31,PARK KWIK LLC,,770,11TH AVE,,NEW YORK,NY,10019,7182222500,Manhattan,1,2011-05-04,Garage,"Vehicle Spaces: 173, Bicycle Spaces: 17",104,3,1088726,1010820501,MN15,135,-73.99296022182833,40.76815387285717,"(40.76815387285717, -73.99296022182833)"
1218380-DCA,Business,2025-03-31,444 MANHATTAN PARKING CORP.,,309,W 118TH ST,,NEW YORK,NY,10026,,Manhattan,1,2006-01-30,Garage,"Vehicle Spaces: 24, Bicycle Spaces:",110,9,1086543,1019450502,MN11,257,-73.95479705577826,40.8058962761949,"(40.8058962761949, -73.95479705577826)"
2003468-DCA,Business,2025-03-31,QUIK PARK LIBBY 2 LLC,,300,E 48TH ST,,NEW YORK,NY,10017,,Manhattan,1,2014-02-11,Garage,"Vehicle Spaces: 51, Bicycle Spaces: 5",106,04,1038905,1013400001,MN19,90,-73.96910759661048,40.75347654746056,"(40.75347654746056, -73.96910759661048)"
